city,people_served,state,url,utility_name,zip
Hill City,950,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600159,Hill City,57730
Albuquerque,601983,NM,https://www.ewg.org/tapwater/system.php?pws=NM3510701,Albuquerque Water System,87122
Albuquerque,35000,NM,https://www.ewg.org/tapwater/system.php?pws=NM3575501,University of New Mexico,87122
Kirtland Afb,22500,NM,https://www.ewg.org/tapwater/system.php?pws=NM3567701,Kirtland Air Force Base,87122
Tijeras,8500,NM,https://www.ewg.org/tapwater/system.php?pws=NM3524626,Entranosa Water and Wastewater Co-op,87122
Albuquerque,6000,NM,https://www.ewg.org/tapwater/system.php?pws=NM3562201,Sandia Peak Utility,87122
Mt Vernon,65118,WA,https://www.ewg.org/tapwater/system.php?pws=WA5379500,Skagit County Public Utility District 1 Judy Reservoir,98221
Mount Vernon,15734,WA,https://www.ewg.org/tapwater/system.php?pws=WA5302200,City of Anacortes,98221
Friday Harbor,3040,WA,https://www.ewg.org/tapwater/system.php?pws=WA5326595,"Friday Harbor, Town Of",98221
Mt Vernon,1945,WA,https://www.ewg.org/tapwater/system.php?pws=WA5300932,Skagit County Public Utility District 1 Fidalgo,98221
La Conner,1850,WA,https://www.ewg.org/tapwater/system.php?pws=WA5378155,Shelter Bay Community Inc.,98221
Eastsound,1632,WA,https://www.ewg.org/tapwater/system.php?pws=WA5322170,Eastsound Water Users Association,98221
Bow,980,WA,https://www.ewg.org/tapwater/system.php?pws=WA5307450,Blanchard Edison Water Association Inc.,98221
Bow,900,WA,https://www.ewg.org/tapwater/system.php?pws=WA5375645,Samish Farms Water Association,98221
Laconner,846,WA,https://www.ewg.org/tapwater/system.php?pws=WA5343350,La Conner Water Department,98221
Concrete,705,WA,https://www.ewg.org/tapwater/system.php?pws=WA5303950,Concrete Utilities,98221
Meadville,17339,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200036,Meadville Area Water Authority,16335
Meadville,338,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200071,Autumn Hills Water Company,16335
Meadville,175,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200039,Woodlands Mobile Home Park,16335
Akron,150,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200031,Lakeview Manor Mobile Home Park,16335
Meadville,65,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200074,Eagle Crest Manor Mobile Home Park,16335
Irwin,150,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200066,Timbercrest Apartments,16335
Meadville,90,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200063,Woodland Heights Apartments,16335
Meadville,225,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200067,Forest Green Estates,16335
Meadville,256,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200035,Meadville Housing Northgate,16335
Pittsburgh,52,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200040,Star Route Estates,16335
Meadville,66,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200037,Denny Ridge Mobile Home Park,16335
Cochranton,119,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200028,Countryside Mobile Home Park,16335
Casper,75,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200033,Crestview Mobile Home Park,16335
Conneaut Lake,100,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200078,Elderberry Mobile Home Park,16335
Guys Mills,110,PA,https://www.ewg.org/tapwater/system.php?pws=PA6200062,Guys Mills Mutual Water Association,16335
Bowling Green,31216,OH,https://www.ewg.org/tapwater/system.php?pws=OH8700311,Bowling Green City,43511
Perrysburg,27000,OH,https://www.ewg.org/tapwater/system.php?pws=OH8701803,Perrysburg City Water,43511
Bowling Green,15600,OH,https://www.ewg.org/tapwater/system.php?pws=OH8752812,Northwestern W and SD - Toledo Svce Area,43511
Napoleon,8749,OH,https://www.ewg.org/tapwater/system.php?pws=OH3500811,Napoleon City,43511
Bowling Green,8445,OH,https://www.ewg.org/tapwater/system.php?pws=OH8704203,Northwestern W and Sd-wtln 200,43511
Cedar Rapids,128201,IA,https://www.ewg.org/tapwater/system.php?pws=IA5715093,Cedar Rapids Water Department,52228
Iowa City,63265,IA,https://www.ewg.org/tapwater/system.php?pws=IA5225079,Iowa City Water Department,52228
Marion,34610,IA,https://www.ewg.org/tapwater/system.php?pws=IA5751035,Marion Municipal Water Department,52228
Iowa City,26684,IA,https://www.ewg.org/tapwater/system.php?pws=IA5225101,University Water System,52228
Coralville,18907,IA,https://www.ewg.org/tapwater/system.php?pws=IA5208071,Coralville Muni Water System,52228
North Liberty,13386,IA,https://www.ewg.org/tapwater/system.php?pws=IA5252072,North Liberty Water Supply,52228
Hiawatha,7024,IA,https://www.ewg.org/tapwater/system.php?pws=IA5735045,Hiawatha Water Department,52228
Vinton,5257,IA,https://www.ewg.org/tapwater/system.php?pws=IA0688053,Vinton Municipal Water Department,52228
Mount Vernon,4506,IA,https://www.ewg.org/tapwater/system.php?pws=IA5758021,Mount Vernon Water Supply,52228
Belle Plaine,2559,IA,https://www.ewg.org/tapwater/system.php?pws=IA0610099,Belle Plaine Water Department,52228
Salt Lake City,900,UT,https://www.ewg.org/tapwater/system.php?pws=UTAH18143,Emigration Improvement District,84108
Slc,343850,UT,https://www.ewg.org/tapwater/system.php?pws=UTAH18026,Salt Lake City Water System,84108
Jacksonville,475,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467103,Beacham Apartments No. 1,28445
Jacksonville,475,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467102,Beacham Apartments No. 2,28445
Hampstead,3055,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471111,Belvedere Plantation,28445
Burgaw,4373,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471010,"Burgaw, Town of",28445
Wilmington,685,NC,https://www.ewg.org/tapwater/system.php?pws=NC7071018,Castle Bay S/d,28445
Hampstead,70,NC,https://www.ewg.org/tapwater/system.php?pws=NC7067005,Chanda`s Ridge,28445
Jacksonville,49000,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467010,City of Jacksonville,28445
Hampstead,102,NC,https://www.ewg.org/tapwater/system.php?pws=NC7071022,Hampstead Pines,28445
Jacksonville,2630,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467136,Lauradale S/d,28445
Willard,120,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471113,Lea Acres Water Company Inc.,28445
Hampstead,99,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471109,Lea`s Waterfront Mobile Home Park,28445
Maple Hill,925,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471025,Maple Hill Water District,28445
Richlands,1328,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467030,Northwest Onslow Water Association,28445
Hampstead,462,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471112,Olde Point S/d,28445
Jacksonville,118820,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467035,Onslow Water And Sewer Authority,28445
Burgaw,15138,NC,https://www.ewg.org/tapwater/system.php?pws=NC7071011,Pender County Utilities,28445
Jacksonville,1539,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467222,Raintree/summersill Estates #2,28445
Midway Park,353,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467164,Sherwood Mobile Home Park,28445
Hampstead,120,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471114,Sidbury`s Mobile Home Park,28445
Jacksonville,133,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467229,Southgate Mobile Home Park,28445
Jacksonville,163,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467224,Summersill Estates No. 1,28445
Surf City,5606,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471015,"Surf City, Town of",28445
Topsail Beach,3198,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471020,"Topsail Beach, Town of",28445
Hampstead,525,NC,https://www.ewg.org/tapwater/system.php?pws=NC0471122,Topsail Greens S/d,28445
-,301,NC,https://www.ewg.org/tapwater/system.php?pws=NC7071054,Town of Atkinson,28445
Camp Lejeune,750,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467046,U.S. Marine Corps Lejeune--rifle Range,28445
Camp Lejeune,37500,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467041,USMC Lejeune - Hadnot Point,28445
Camp Lejeune,17000,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467043,USMC Lejeune--Holcomb Blvd,28445
Camp Lejeune,11500,NC,https://www.ewg.org/tapwater/system.php?pws=NC0467042,USMC Lejeune--New River Air Station,28445
Bennington,298,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105506,West Military Water Company,68028
Bellevue,378,NE,https://www.ewg.org/tapwater/system.php?pws=NE3121486,Martinview Mobile Home Park,68028
Bellevue,870,NE,https://www.ewg.org/tapwater/system.php?pws=NE3121480,Nebe Green Acres Mobile Home Park,68028
Omaha,675,NE,https://www.ewg.org/tapwater/system.php?pws=NE3121363,Meadowbrook Estates Water System,68028
Papillion,390,NE,https://www.ewg.org/tapwater/system.php?pws=NE3121155,Paradise Lakes,68028
Omaha,805,NE,https://www.ewg.org/tapwater/system.php?pws=NE3120928,Maplewood Estates,68028
Elkhorn,300,NE,https://www.ewg.org/tapwater/system.php?pws=NE3120046,Mount Michael High School,68028
Bellevue,120,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115307,Sands Mobile Home Park,68028
Valley,475,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105519,Ginger Woods-Valley,68028
Valley,225,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105520,Ginger Cove-Valley,68028
Papillion,25000,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115313,City of Papillion,68028
Waterloo,330,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105508,Douglas County Sanitary and Improvement District 177 - Riverside Lakes,68028
Omaha,200,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105512,Douglas County Sanitary and Improvement District 258 - Carat Homes,68028
Omaha,200,NE,https://www.ewg.org/tapwater/system.php?pws=NE3130005,Douglas County Sanitary and Improvement District 277 - The Farm,68028
Omaha,450,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105522,Douglas County Sanitary and Improvement District 284 -trailridge Ranches,68028
Omaha,325,NE,https://www.ewg.org/tapwater/system.php?pws=NE3150241,Douglas County Sanitary and Improvement District 303 - Skyline Woods,68028
Gretna,8885,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115303,"Gretna, City of",68028
Omaha,600000,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105507,Metropolitan Utilities District,68028
Gretna,930,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115312,Sarpy County Sanitary and Improvement District #23 - Westmont Subdivision,68028
Papillion,1725,NE,https://www.ewg.org/tapwater/system.php?pws=NE3120787,Sarpy County Sanitary and Improvement District 158 - Tiburon Golf Course,68028
Gretna,60,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115305,Sarpy County Sanitary and Improvement District 24 - Thousand Oaks,68028
Gretna,125,NE,https://www.ewg.org/tapwater/system.php?pws=NE3110920,Sarpy County Sanitary and Improvement District 34 - Sarpy Heights,68028
Papillion,250,NE,https://www.ewg.org/tapwater/system.php?pws=NE3120157,Sarpy County Sanitary and Improvement District 38 - Highland Estates,68028
Springfield,300,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115302,Sarpy County Sanitary and Improvement District 79 - Meadow Oaks,68028
Springfield,275,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115309,Sarpy County Sanitary and Improvement District 81 - Fairview Heights,68028
Plattsmouth,468,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115308,Sarpy County Sanitary and Improvement District 97 - Hawaiian Village,68028
Springfield,1529,NE,https://www.ewg.org/tapwater/system.php?pws=NE3115301,"Springfield, City of",68028
Valley,2000,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105518,"Valley, City of",68028
Waterloo,1300,NE,https://www.ewg.org/tapwater/system.php?pws=NE3105517,"Waterloo, Village of",68028
Mustang,15435,OK,https://www.ewg.org/tapwater/system.php?pws=OK2000922,Mustang,73139
Troy,117581,NY,https://www.ewg.org/tapwater/system.php?pws=NY4100050,City of Troy Public Utilities,12118
Gansevoort,67823,NY,https://www.ewg.org/tapwater/system.php?pws=NY4530222,Saratoga County Water Authority,12118
Burnt Hills,46836,NY,https://www.ewg.org/tapwater/system.php?pws=NY4505658,Burnt Hills-Ballston Lake WD,12118
Clifton Park,39710,NY,https://www.ewg.org/tapwater/system.php?pws=NY4500175,Clifton Park Water Authority,12118
Saratoga Springs,35900,NY,https://www.ewg.org/tapwater/system.php?pws=NY4500168,Saratoga Springs City,12118
Saratoga Springs,30525,NY,https://www.ewg.org/tapwater/system.php?pws=NY4500178,Saratoga Springs City (Geyser Crest),12118
Waterford,24800,NY,https://www.ewg.org/tapwater/system.php?pws=NY4500173,Waterford Water Works,12118
Halfmoon,14599,NY,https://www.ewg.org/tapwater/system.php?pws=NY4519111,Halfmoon Water District (Troy),12118
Rensselaer,10200,NY,https://www.ewg.org/tapwater/system.php?pws=NY4100051,East Greenbush General WD,12118
Wynantskill,9786,NY,https://www.ewg.org/tapwater/system.php?pws=NY4130243,North Greenbush Consolidated District,12118
Boise,223154,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010016,Suez,83716
Meridian,98300,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010097,Meridian Water Department,83716
Kuna,19700,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010085,City of Kuna,83716
Mountain Home,14000,ID,https://www.ewg.org/tapwater/system.php?pws=ID4200032,City of Mountain Home,83716
Garden City,12500,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010066,Garden City Water and Sewer System,83716
Eagle,10400,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010049,Eagle Water Company Inc,83716
Boise,9000,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010022,Capitol Water Corporation,83716
Star,7300,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010220,Star Sewer and Water District Water System,83716
Mountain Home Afb,6500,ID,https://www.ewg.org/tapwater/system.php?pws=ID4200054,Mountain Home Air Force Base,83716
Eagle,3683,ID,https://www.ewg.org/tapwater/system.php?pws=ID4010201,"Eagle, City of (eastern Zone)",83716
Slidell,38612,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103041,Slidell Water Supply,70445
Covington,14700,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103011,Covington Water Supply,70445
Mandeville,13209,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103023,Mandeville Water Supply,70445
Covington,11329,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103079,St Tam Parish - Briarwood Terrace,70445
Covington,11022,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103124,Utilities Inc. - North Park Water Supply,70445
Slidell,10500,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103005,Bayou Liberty Water Association,70445
Slidell,10155,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103013,Eden Isles Water Supply,70445
Covington,9600,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103053,St. Tam Parish - Cross Gates SD,70445
Mandeville,8031,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103118,H2o Systems Inc. - Greenleaves Utilities,70445
Covington,7731,LA,https://www.ewg.org/tapwater/system.php?pws=LA1103149,St. Tam Parish-faubourg-coquille,70445
Calumet,646,MI,https://www.ewg.org/tapwater/system.php?pws=MI0003270,Torch Lake Township,49622
Calumet,3717,MI,https://www.ewg.org/tapwater/system.php?pws=MI0004800,Michigan-american Water Company,49622
Antigo,25,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370123,2yk Llc,54403
Abbotsford,1956,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370148,Abbotsford Waterworks,54403
Athens,1102,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370149,Athens Waterworks,54403
Marshfield,96,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370540,Boardwalk Mobile Home Park,54403
Brokaw,140,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370107,Brokaw Waterworks,54403
Colby,1829,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370169,Colby Waterworks,54403
Mosinee,120,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370158,Deer Trail Village,54403
Edgar,1491,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370150,Edgar Waterworks,54403
Mosinee,70,WI,https://www.ewg.org/tapwater/system.php?pws=WI7371500,Edgewood Country Estates,54403
Hatley,385,WI,https://www.ewg.org/tapwater/system.php?pws=WI7371256,Hatley Waterworks,54403
Kronenwetter,6080,WI,https://www.ewg.org/tapwater/system.php?pws=WI7371700,Kronenwetter Water & Sewer Utility,54403
Mosinee,145,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370157,Maizefield Mhc (manufactured Home Community),54403
Marathon City,1695,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370151,Marathon City Waterworks,54403
Mosinee,3208,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370159,Mosinee Waterworks,54403
Wausau,5850,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370660,Rib Mountain Sanitary District,54403
Rothschild,3190,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370161,Rothschild Waterworks,54403
Schofield,2117,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370162,Schofield Waterworks,54403
Spencer,1941,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370108,Spencer Waterworks,54403
Stratford,1651,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370168,Stratford Waterworks,54403
Wausau,39106,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370102,Wausau Waterworks,54403
Marathon,50,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370152,West Gate Estates Mobile Hms,54403
Weston,15045,WI,https://www.ewg.org/tapwater/system.php?pws=WI7370163,Weston Municipal Utilities,54403
Bagdad,14660,KY,https://www.ewg.org/tapwater/system.php?pws=KY1060324,North Shelby Water District,40065
Shelbyville,23760,KY,https://www.ewg.org/tapwater/system.php?pws=KY1060394,Shelbyville Water & Sewer Commission,40065
Bagdad,6445,KY,https://www.ewg.org/tapwater/system.php?pws=KY1060436,U.S. 60 Water District,40065
Simpsonville,5622,KY,https://www.ewg.org/tapwater/system.php?pws=KY1060457,West Shelby Water District,40065
Milwaukee,647290,WI,https://www.ewg.org/tapwater/system.php?pws=WI2410100,Milwaukee Waterworks,53214
Wauwatosa,49064,WI,https://www.ewg.org/tapwater/system.php?pws=WI2410596,Wauwatosa Waterworks,53214
Farmers Branch,31560,TX,https://www.ewg.org/tapwater/system.php?pws=TX0570047,City of Farmers Branch,75006
Addison,15458,TX,https://www.ewg.org/tapwater/system.php?pws=TX0570031,Town of Addison,75006
Dallas,1197816,TX,https://www.ewg.org/tapwater/system.php?pws=TX0570004,Dallas Water Utility,75006
Coppell,39880,TX,https://www.ewg.org/tapwater/system.php?pws=TX0570040,City of Coppell,75006
Irving,238829,TX,https://www.ewg.org/tapwater/system.php?pws=TX0570050,City of Irving,75006
Canton,98260,OH,https://www.ewg.org/tapwater/system.php?pws=OH7608112,Canton Public Water System,44641
Massillon,90000,OH,https://www.ewg.org/tapwater/system.php?pws=OH7604512,Aqua Ohio - City of Massillon,44641
Alliance,22232,OH,https://www.ewg.org/tapwater/system.php?pws=OH7600011,Alliance City PWS,44641
North Canton,17404,OH,https://www.ewg.org/tapwater/system.php?pws=OH7604312,North Canton City PWS,44641
Louisville,9100,OH,https://www.ewg.org/tapwater/system.php?pws=OH7603012,Louisville City Public Water System,44641
Glendive,120,MT,https://www.ewg.org/tapwater/system.php?pws=MT0002738,Casitas Del Mesa Mobile Home Park,59262
Belgrade,50,MT,https://www.ewg.org/tapwater/system.php?pws=MT0002939,Centennial Estates Of Glendive,59262
Fairview,1000,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000213,"Fairview, Town of",59262
Glendive,1200,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000233,Forest Park Water Rsid 24,59262
Glendive,5500,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000229,"Glendive, City of",59262
Glendive,500,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000570,Highland Park Utilities Association,59262
Glendive,90,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000410,I 94 Mobile Home Park,59262
Lambert,150,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000269,Lambert Sewer and Water Association,59262
Sidney,45,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000644,Mount Pleasant Estates,59262
Bismark,30,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004873,Rainbow Estates,59262
Richey,180,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000316,"Richey, Town of",59262
Sidney,85,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000514,Richland County Valley View Wua,59262
Sidney,5000,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000330,"Sidney, City of",59262
Bozeman,100,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000408,Whispering Trees Mobile Park,59262
Starke,900,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100150,Camp Blanding Joint Training Site,32065
Green Cove Springs,6500,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100437,Green Cove Springs Water Treatment Plant,32065
Keystone Heights,6255,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100610,Keystone Postmaster Grid,32065
Orange Park,10294,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100626,Lake Asbury WTP,32065
Lake Geneva,66,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100636,Lake Geneva Mobile Home Park,32065
Middleburg,95,FL,https://www.ewg.org/tapwater/system.php?pws=FL2104345,Middleburg Bluff Apartments,32065
Middleburg,109991,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100741,Orange Park Grid,32065
Orange Park,9042,FL,https://www.ewg.org/tapwater/system.php?pws=FL2101182,Orange Park Water Plant,32065
Fleming Island,36327,FL,https://www.ewg.org/tapwater/system.php?pws=FL2104391,Pace/Fleming Grid,32065
Penney Farms,450,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100882,Penney Farms Retirement Community Water Treatment Plant,32065
Penney Farms,350,FL,https://www.ewg.org/tapwater/system.php?pws=FL2101019,Penney Farms Water Treatment Plant,32065
Green Cove Springs,231,FL,https://www.ewg.org/tapwater/system.php?pws=FL2104448,Peter's Creek Water Treatment Plant,32065
Green Cove Springs,193,FL,https://www.ewg.org/tapwater/system.php?pws=FL2104351,Pier Station Water Treatment Plant,32065
Middleburg,3353,FL,https://www.ewg.org/tapwater/system.php?pws=FL2104332,Ravines Water Treatment Plant,32065
Green Cove Springs,1172,FL,https://www.ewg.org/tapwater/system.php?pws=FL2100709,St. Johns Landing,32065
Red Bluff,63,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200500,Reeds Creek Estates,96080
Cottonwood,3450,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210005,Rio Alto Water District,96080
Red Bluff,145,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200570,Surrey Village Water Company Inc.,96080
Red Bluff,63,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200500,Reeds Creek Estates,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Gerber,88,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200560,Mira Monte Water Company,96080
Gerber,400,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200012,Vista Grande Water System,96080
Red Bluff,102,CA,https://www.ewg.org/tapwater/system.php?pws=CA5201147,Golden Meadows Community Services District,96080
Red Bluff,198,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200508,Rio Vista Mobile Home Park,96080
Red Bluff,40,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200555,Rio Ranch Community Services District,96080
Redding,25,CA,https://www.ewg.org/tapwater/system.php?pws=CA4500106,Rio Vista Mobilehome Estates,96080
Red Bluff,40,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200013,Womack Subdivision Mutual Water Company,96080
Red Bluff,63,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200500,Reeds Creek Estates,96080
Red Bluff,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200014,Wilson Acres Mutual Water,96080
Red Bluff,114,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200510,Snug Harbor Mobile Village,96080
Redding,25,CA,https://www.ewg.org/tapwater/system.php?pws=CA4500106,Rio Vista Mobilehome Estates,96080
Red Bluff,25,CA,https://www.ewg.org/tapwater/system.php?pws=CA5201140,Antoinette Mutual Water Company,96080
El Dorado Hills,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200539,Friendly Acres Mobile Home Park,96080
Red Bluff,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200007,Howell's Lakeside Water Company,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Red Bluff,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200008,Breese Subdivision 2,96080
Red Bluff,100,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200558,River View Mobile Home Community LLC,96080
Red Bluff,25,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200588,Juanita Court Mutual Water,96080
Red Bluff,36,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200575,Rancho Colorado Ws,96080
Red Bluff,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200014,Wilson Acres Mutual Water,96080
Redding,25,CA,https://www.ewg.org/tapwater/system.php?pws=CA4500106,Rio Vista Mobilehome Estates,96080
Livermore,44,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200512,Bend Mobilehome & Rv Park,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Red Bluff,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200548,Lassen View Water District,96080
Redding,70,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200546,Antelope-homewood Mobile Home Park,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Gerber,40,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200584,Little Avenue Water System,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Gerber,85,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200545,Modern Village Mutual Water Company,96080
Gerber,85,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200545,Modern Village Mutual Water Company,96080
Walnut Creek,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200547,Gateway Mobile Home Park,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Walnut Creek,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200547,Gateway Mobile Home Park,96080
Red Bluff,120,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200571,Mountain Valley Apartments & Rvp,96080
Red Bluff,198,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200508,Rio Vista Mobile Home Park,96080
Red Bluff,120,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200571,Mountain Valley Apartments & Rvp,96080
Red Bluff,114,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200510,Snug Harbor Mobile Village,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
Red Bluff,36,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200575,Rancho Colorado Ws,96080
Red Bluff,14025,CA,https://www.ewg.org/tapwater/system.php?pws=CA5210004,City of Red Bluff,96080
