1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Take-out,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Accepts Credit Cards,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,No,Accepts Apple Pay,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,No,Accepts Google Pay,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,"Lunch, Dinner",Good For,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Private Lot,Parking,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Bike Parking,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Good for Kids,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Good for Groups,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Casual,Attire,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Casual,Ambience,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Average,Noise Level,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,No,Good For Dancing,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Full Bar,Alcohol,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Good For Happy Hour,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,"Wed, Sat",Best Nights,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,No,Coat Check,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Outdoor Seating,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Free,Wi-Fi,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,Yes,Has TV,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,No,Caters,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
55,48,42,73,90,11:00 am - 1:00 am,"11:00 am - 11:00 pm
        
                Closed now",11:00 am - 1:00 am,11:00 am - 10:00 pm,11:00 am - 12:00 am,11:00 am - 11:00 pm,11:00 am - 11:00 pm,"American (New),Breweries,Bars",Glendale,,,No,Has Pool Table,Gordon Biersch Brewery Restaurant - Glendale,$11-30,,3.5,308 reviews,6915 N 95th Ave
,,,,,,,,,,,,,Phoenix,,,NA,NA,Greenwood Brewing LLC,,NA,,NA,600 N 4th St Apt 210
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Take-out,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Accepts Credit Cards,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Accepts Apple Pay,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Accepts Google Pay,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,No,Accepts Cryptocurrency,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,"Street, Private Lot",Parking,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Bike Parking,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Wheelchair Accessible,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,No,Dogs Allowed,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,No,Caters,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
1,3,3,12,46,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,Breweries,Flagstaff,Claimed,,Yes,Gender Neutral Restrooms,Historic Brewing Company,Inexpensive,,4.5,65 reviews,4366 E Huntington Dr Bldg 2
,,,,,,,,,,,,,Tempe,,,NA,NA,Huss Brewing,,NA,,NA,1520 W Mineral Rd Ste 102
,,,,,,,,,,,,,Chino Valley,,,NA,NA,Insurgent Brewing Co. LLC,,NA,,NA,990 N State Route 89 Ste B
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Take-out,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Accepts Credit Cards,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Accepts Apple Pay,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,No,Accepts Google Pay,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Street,Parking,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Bike Parking,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Wheelchair Accessible,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Good For Happy Hour,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Dogs Allowed,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,No,Caters,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
0,1,4,5,41,11:00 am - 8:00 pm,"11:00 am - 7:00 pm
        
                Closed now",11:00 am - 8:00 pm,Closed,11:00 am - 8:00 pm,11:00 am - 7:00 pm,11:00 am - 7:00 pm,Breweries,Tucson,Claimed,,Yes,Gender Neutral Restrooms,Iron John's Brewing Company,Moderate,,4.5,51 reviews,245 S Plumer Ave Ste 27
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Liked by Vegetarians,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Takes Reservations,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,No,Delivery,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Take-out,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Accepts Credit Cards,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,No,Accepts Apple Pay,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,No,Accepts Google Pay,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,No,Accepts Cryptocurrency,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,"Lunch, Dinner",Good For,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Private Lot,Parking,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Bike Parking,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Wheelchair Accessible,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,No,Good for Kids,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Good for Groups,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Casual,Attire,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Casual,Ambience,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Average,Noise Level,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Full Bar,Alcohol,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Good For Happy Hour,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Outdoor Seating,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Free,Wi-Fi,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Has TV,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Dogs Allowed,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,Yes,Waiter Service,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
10,12,37,129,166,11:00 am - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,3:00 pm - 9:00 pm,"Pizza,American (New),Breweries",Scottsdale,Claimed,,No,Caters,McFate's Tap + Barrel,$11-30,,4.0,354 reviews,7337 E Shea Blvd Ste 105
