,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,0,1,3,12,14,12:00 pm - 12:00 am,12:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 9:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,Breweries,Spearfish,Claimed,,No,Caters,Crow Peak Brewing Co,Moderate,,4.5,30 reviews,125 W Highway 14
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,Yes,Take-out,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,Yes,Accepts Credit Cards,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,No,Accepts Apple Pay,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,"Street, Private Lot",Parking,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,Yes,Bike Parking,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,Yes,Wheelchair Accessible,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,Yes,Dogs Allowed,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,No,Caters,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,0,0,0,2,7,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,Closed,2:00 pm - 8:00 pm,"2:00 pm - 8:00 pm
        
                Closed now",2:00 pm - 8:00 pm,Breweries,Lead,Claimed,,Yes,Gender Neutral Restrooms,Dakota Shivers Brewing,Inexpensive,,5.0,9 reviews,717 W Main St
,,,,,,,,,,,,,,Sioux Falls,,,NA,NA,Fernson Brewing Company,,NA,,NA,1400 E Robur Dr
,,,,,,,,,,,,,,Sioux Falls,,,NA,NA,Gandy Dancer Brew Works,,NA,,NA,420 E 8th St
,,,,,,,,,,,,,,Hot Springs,,,NA,NA,Highway 79 Brewery,,NA,,NA,27631 SD Hwy 79
,,,,,,,,,,,,,,Spearfish,,,NA,NA,Lean Horse Productions,,NA,,NA,600 Meier Ave
,,,,,,,,,,,,,,Rapid City,,,NA,NA,Lost Cabin Beer Co.,,NA,,NA,1401 W Omaha St Ste 3
,,,,,,,,,,,,,,Aberdeen,,,NA,NA,One Legged Pheasant Brewery,,NA,,NA,
,0,0,1,1,0,1:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 9:00 pm,"1:00 pm - 9:00 pm
        
                Open now",1:00 pm - 9:00 pm,Breweries,Brandon,Claimed,,Yes,Take-out,Severance Brewing Company,,,3.5,2 reviews,
,0,0,1,1,0,1:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 9:00 pm,"1:00 pm - 9:00 pm
        
                Open now",1:00 pm - 9:00 pm,Breweries,Brandon,Claimed,,Yes,Accepts Credit Cards,Severance Brewing Company,,,3.5,2 reviews,
,0,0,1,1,0,1:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 9:00 pm,"1:00 pm - 9:00 pm
        
                Open now",1:00 pm - 9:00 pm,Breweries,Brandon,Claimed,,Yes,Bike Parking,Severance Brewing Company,,,3.5,2 reviews,
,0,0,1,1,0,1:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 9:00 pm,"1:00 pm - 9:00 pm
        
                Open now",1:00 pm - 9:00 pm,Breweries,Brandon,Claimed,,Yes,Wheelchair Accessible,Severance Brewing Company,,,3.5,2 reviews,
,0,0,1,1,0,1:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 9:00 pm,"1:00 pm - 9:00 pm
        
                Open now",1:00 pm - 9:00 pm,Breweries,Brandon,Claimed,,Yes,Good For Happy Hour,Severance Brewing Company,,,3.5,2 reviews,
,0,0,1,1,0,1:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 9:00 pm,"1:00 pm - 9:00 pm
        
                Open now",1:00 pm - 9:00 pm,Breweries,Brandon,Claimed,,No,Caters,Severance Brewing Company,,,3.5,2 reviews,
,,,,,,,,,,,,,,Hill City,,,NA,NA,Sick N Twisted Brewing Co,,NA,,NA,23851 Highway 385 Ste A
,,,,,,,,,,,,,,Spearfish,,,NA,NA,Spearfish Brewing Company,,NA,,NA,
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,No,Take-out,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,Yes,Accepts Credit Cards,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,Yes,Accepts Apple Pay,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,No,Accepts Cryptocurrency,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,"Garage, Street",Parking,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,Yes,Bike Parking,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,Yes,Wheelchair Accessible,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,Yes,Dogs Allowed,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,1,0,3,10,18,12:00 pm - 12:00 am,3:00 pm - 10:00 pm,12:00 pm - 12:00 am,12:00 pm - 6:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Sioux Falls,Claimed,,No,Caters,WoodGrain Brewing Company,Inexpensive,,4.5,32 reviews,101 S Phillips Ave Ste 100
,,,,,,,,,,,,,,Townsend,,,NA,NA,Albright Grove Brewing Company,,NA,,NA,
,,,,,,,,,,,,,,Spring Hill,,,NA,NA,Bad Idea Brewing,,NA,,NA,
,,,,,,,,,,,,,,Memphis,,,NA,NA,Beale St Brewing Co,,NA,,NA,
,,,,,,,,,,,,,,Alcoa,,,NA,NA,Blackhorse Brewery,,NA,,NA,
,,,,,,,,,,,,,,Knoxville,,,NA,NA,Brewery In Planning - Knoxville,,NA,,NA,
,,,,,,,,,,,,,,Knoxville,,,NA,NA,Brewery in Planning - Knoxville,,NA,,NA,
,,,,,,,,,,,,,,Nashville,,,NA,NA,Brewery In Planning - Nashville,,NA,,NA,
,,,,,,,,,,,,,,Rossville,,,NA,NA,Brewery in Planning - Rossville,,NA,,NA,
,,,,,,,,,,,,,,Knoxville,,,NA,NA,Cold Fusion Brewing LLC,,NA,,NA,4711 Morton Place Way
,,,,,,,,,,,,,,Manchester,,,NA,NA,Common John Brewing Co,,NA,,NA,
,,,,,,,,,,,,,,Knoxville,,,NA,NA,Crafty Bastard Brewery,,NA,,NA,6 Emory Pl
,,,,,,,,,,,,,,Memphis,,,NA,NA,Delta Sunshine Brewing Company,,NA,,NA,
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,Yes,Take-out,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,Yes,Accepts Credit Cards,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,No,Accepts Apple Pay,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,No,Accepts Cryptocurrency,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,"Street, Private Lot",Parking,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,Yes,Bike Parking,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,Yes,Wheelchair Accessible,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,Yes,Dogs Allowed,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,1,2,1,4,22,3:00 pm - 11:00 pm,3:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",3:00 pm - 10:00 pm,Breweries,Rapid City,Claimed,,Yes,Caters,Hay Camp Brewing Company,Inexpensive,,4.5,30 reviews,601 Kansas City St
,2,3,0,1,9,,,,,,,,Breweries,Sturgis,Claimed,,Yes,Take-out,The Knuckle Brewing Company,Moderate,,4.0,15 reviews,918 2nd St
,2,3,0,1,9,,,,,,,,Breweries,Sturgis,Claimed,,Yes,Accepts Credit Cards,The Knuckle Brewing Company,Moderate,,4.0,15 reviews,918 2nd St
,2,3,0,1,9,,,,,,,,Breweries,Sturgis,Claimed,,No,Accepts Apple Pay,The Knuckle Brewing Company,Moderate,,4.0,15 reviews,918 2nd St
,2,3,0,1,9,,,,,,,,Breweries,Sturgis,Claimed,,Yes,Bike Parking,The Knuckle Brewing Company,Moderate,,4.0,15 reviews,918 2nd St
,,,,,,,,,,,,,,Brookings,,,NA,NA,Wooden Legs Brewing Co,,NA,,NA,309 5th St Ste 100
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,Yes,Take-out,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,Yes,Accepts Credit Cards,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,No,Accepts Google Pay,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,Yes,Bike Parking,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,Yes,Wheelchair Accessible,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,No,Good For Happy Hour,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,Yes,Dogs Allowed,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,0,0,2,14,41,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,Closed,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Brewpubs,Knoxville,Claimed,93 out of 100,No,Caters,Abridged Beer Company,Inexpensive,,4.5,57 reviews,100 Lockett Rd
,,,,,,,,,,,,,,Knoxville,,,NA,NA,Alliance Brewing Company,,NA,,NA,1130 Sevier Ave
,,,,,,,,,,,,,,Columbia,,,NA,NA,Asgard Brewing Company,,NA,,NA,104 E 5th St
,,,,,,,,,,,,,,Knoxville,,,NA,NA,Balter Beerworks,,NA,,NA,100 S Broadway St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,No,Take-out,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,Yes,Accepts Credit Cards,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,No,Accepts Apple Pay,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,No,Accepts Google Pay,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,Private Lot,Parking,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,Yes,Bike Parking,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,Yes,Wheelchair Accessible,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,No,Caters,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,1,2,8,22,64,12:00 pm - 11:00 pm,12:00 pm - 10:00 pm,12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 10:00 pm,"12:00 pm - 10:00 pm
        
                Closed now",12:00 pm - 10:00 pm,Breweries,Nashville,Claimed,100 out of 100,Yes,Gender Neutral Restrooms,Bearded Iris Brewing,Moderate,,4.5,97 reviews,101 Van Buren St
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,Yes,Take-out,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,Yes,Accepts Credit Cards,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,No,Accepts Apple Pay,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,Yes,Bike Parking,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,Yes,Wheelchair Accessible,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,No,Good For Happy Hour,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,No,Caters,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,0,1,0,2,5,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Breweries,Red Bank,Claimed,,Yes,Gender Neutral Restrooms,Big Frog Brewing Company,Inexpensive,,4.5,8 reviews,2122 Dayton Blvd
,,,,,,,,,,,,,,Clarksville,,,NA,NA,Blackhorse Pub and Brewery,,NA,,NA,132 Franklin St
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,Yes,Liked by Vegetarians,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,Yes,Takes Reservations,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,No,Delivery,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,Yes,Take-out,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,Yes,Accepts Credit Cards,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,No,Accepts Apple Pay,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
,9,8,18,63,35,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,10:30 am - 10:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,"American (New),Pubs",Knoxville,Claimed,98 out of 100,"Lunch, Dinner",Good For,Blackhorse Pub and Brewery -  Knoxville,$11-30,,4.0,133 reviews,4429 Kingston Pike
